	Locustag	Gene	Description	FeatureType	pcnB	WT	cluster
3664	DN756_14815		type II toxin-antitoxin system RatA family toxin	CDS	0.46445143261047817	0.4933395054365876	2
3665	DN756_14820	smpB	SsrA-binding protein SmpB	CDS	0.4763150221844303	0.47882598217812294	2
3666	DN756_14830		DUF4102 domain-containing protein	CDS	0.4816316676892903	0.544799203856287	2
3667	DN756_05905		LamB/YcsF family protein	CDS	0.5174422078387658	0.4750703632041047	2
3668	DN756_14845		hypothetical protein	CDS	0.42515939437649225	0.46411391636619187	2
3669	DN756_14850		esterase	CDS	0.4432241790511566	0.4152876565819476	2
3670	DN756_14855		LexA regulated protein	CDS	0.4493173379728478	0.506063177331789	2
3671	DN756_14860		hypothetical protein	CDS	0.47157338816988714	0.5375802090657863	2
3672	DN756_14995		glutamate/aspartate ABC transporter substrate-binding protein	CDS	0.4321664438206718	0.5106264890166121	2
3673	DN756_14770		succinate dehydrogenase flavoprotein subunit	CDS	0.5325538711388107	0.485743213690163	2
3674	DN756_15000		amino acid ABC transporter permease	CDS	0.43312342027245004	0.5864007173363089	2
3675	DN756_15010		amino acid ABC transporter ATP-binding protein	CDS	0.4509940911867447	0.47523777974960696	2
3676	DN756_15120		hypothetical protein	CDS	0.39584829328501303	0.45055268141840205	2
3677	DN756_05645		acid-shock protein	CDS	0.3612436687394973	0.585217113464369	2
3678	DN756_15135		ABC transporter ATP-binding protein/permease	CDS	0.5752576482982028	0.47775114828867493	2
3679	DN756_15150	iolE	myo-inosose-2 dehydratase	CDS	0.44797887874376313	0.5761728572899398	2
3680	DN756_05625	nrdF	class 1b ribonucleoside-diphosphate reductase subunit beta	CDS	0.46303657719673325	0.4367062450425708	2
3681	DN756_05620	proV	proline/glycine betaine ABC transporter ATP-binding protein ProV	CDS	0.4911188662014865	0.5149227105357651	2
3682	DN756_15115		acyltransferase	CDS	0.44872146574449556	0.4465844602992746	2
3683	DN756_05615	proW	proline/glycine betaine ABC transporter permease ProW	CDS	0.5129548931309579	0.5428837049782788	2
3684	DN756_05605	puuE	allantoinase PuuE	CDS	0.418968884211709	0.4365411221397015	2
3685	DN756_05600		NCS1 family nucleobase:cation symporter-1	CDS	0.4071888785132816	0.44417712566798784	2
3686	DN756_05590		DNA polymerase III subunit epsilon	CDS	0.5034622505231027	0.5139501015582616	2
3687	DN756_05585		ribonuclease HI	CDS	0.4334966596668053	0.5208432903130111	2
3688	DN756_15200		MurR/RpiR family transcriptional regulator	CDS	0.4576119558240995	0.41878916096289337	2
3689	DN756_05580		class I SAM-dependent methyltransferase	CDS	0.48758092173212003	0.49398621164663886	2
3690	DN756_05610	proX	proline/glycine betaine ABC transporter substrate-binding protein ProX	CDS	0.5243222698489226	0.5119821544059009	2
3691	DN756_05660		MbeD/MobD like protein	CDS	0.43274447163133023	0.5692340355832671	2
3692	DN756_15105		cold shock domain-containing protein	CDS	0.5109793600501219	0.4818440318633894	2
3693	DN756_05780		PTS N,N'-diacetylchitobiose transporter subunit IIA	CDS	0.47664031897743314	0.4888160353415322	2
3694	DN756_15020	leuS	leucine--tRNA ligase	CDS	0.44061087101677454	0.4339223662515288	2
3695	DN756_05825		EamA family transporter	CDS	0.39477735968973665	0.4899192021294987	2
3696	DN756_15030		DNA polymerase III subunit delta	CDS	0.5397373156045173	0.4582303646811182	2
3697	DN756_05820		hypothetical protein	CDS	0.35180921218979366	0.5770992469289947	2
3698	DN756_15040		ribosome silencing factor RsfS	CDS	0.4484309974554513	0.47369601063943945	2
3699	DN756_05815		alpha-D-glucose phosphate-specific phosphoglucomutase	CDS	0.44773969808279707	0.5150905306492215	2
3700	DN756_05810	seqA	replication initiation negative regulator SeqA	CDS	0.43834627476599974	0.5055482894327515	2
3701	DN756_15055	rodA	rod shape-determining protein RodA	CDS	0.4749244304706361	0.45760200050811983	2
3702	DN756_05800		hypothetical protein	CDS	0.4475084162185209	0.5035426815748903	2
3703	DN756_05795		hypothetical protein	CDS	0.3618038925425569	0.56830387621789	2
3704	DN756_05790		chitooligosaccharide deacetylase	CDS	0.5305153701864588	0.4318613160041125	2
3705	DN756_05785	chbR	transcriptional regulator ChbR	CDS	0.5097989772615487	0.5078207413768188	2
3706	DN756_15080	lipA	lipoyl synthase	CDS	0.47042791050362315	0.5040266870794489	2
3707	DN756_15090		twin-arginine translocase subunit TatA	CDS	0.5064465253928793	0.3779308636465116	2
3708	DN756_15095	crcB	fluoride efflux transporter CrcB	CDS	0.44472557679682434	0.44477817027288097	2
3709	DN756_05835	kdbD	two-component system sensor histidine kinase KdbD	CDS	0.509900702149042	0.5002019792351141	2
3710	DN756_13860	rsuA	16S rRNA pseudouridine(516) synthase RsuA	CDS	0.4643704037593146	0.5418495694495261	2
3711	DN756_13855		Bcr/CflA family drug resistance efflux transporter	CDS	0.5065761798074779	0.5421250955373924	2
3712	DN756_06450		ABC transporter permease	CDS	0.45015946515069893	0.45795886963880816	2
3713	DN756_12715	sanA	outer membrane permeability protein SanA	CDS	0.48124427123292385	0.4118570177510752	2
3714	DN756_06955		glutamate--tRNA ligase	CDS	0.4874683786677754	0.5465174337138569	2
3715	DN756_06935		nucleotidyltransferase family protein	CDS	0.4051603667024965	0.5266989325879429	2
3716	DN756_12735		DUF418 family protein	CDS	0.49474537240148536	0.5240137009579874	2
3717	DN756_12740	folE	GTP cyclohydrolase I FolE	CDS	0.4339833250550217	0.5095184246675564	2
3718	DN756_12745		YbfB/YjiJ family MFS transporter	CDS	0.4622698412242337	0.4843216072201523	2
3719	DN756_12710		NAD-dependent malic enzyme	CDS	0.5143365858276501	0.4589904153152292	2
3720	DN756_12750		LysR family transcriptional regulator	CDS	0.4472084948689705	0.46992801850012617	2
3721	DN756_06920	ligA	NAD-dependent DNA ligase LigA	CDS	0.4818057367850321	0.5239166134284793	2
3722	DN756_06915	zipA	cell division protein ZipA	CDS	0.41208541155082357	0.4806667657282727	2
3723	DN756_12770		ABC transporter permease	CDS	0.38646752316099947	0.6312862083999075	2
3724	DN756_06910	cysZ	sulfate transporter CysZ	CDS	0.48002220436274706	0.47660107203283886	2
3725	DN756_12785		radical SAM protein	CDS	0.42513176499415195	0.34631707565403214	2
3726	DN756_12790		molybdopterin molybdotransferase	CDS	0.478251663842243	0.4636333477212452	2
3727	DN756_06925		cytoplasmic protein	CDS	0.4601629528857552	0.5562449504268919	2
3728	DN756_12795	moeB	molybdopterin-synthase adenylyltransferase MoeB	CDS	0.5831365986660321	0.4299709524951081	2
3729	DN756_06995		NupC/NupG family nucleoside CNT transporter	CDS	0.42836185062789334	0.41749761960459186	2
3730	DN756_07020		multidrug/biocide efflux PACE transporter	CDS	0.4552885082080018	0.5716301525226853	2
3731	DN756_12620		IucA/IucC family siderophore biosynthesis protein	CDS	0.4625668607031516	0.4237381102629241	2
3732	DN756_12625		N-acetyltransferase	CDS	0.423487235125704	0.4379911624975515	2
3733	DN756_12630		alcaligin biosynthesis protein	CDS	0.5303406234602682	0.3467531377966755	2
3734	DN756_12635		aspartate aminotransferase family protein	CDS	0.45029771815778424	0.5940362580207991	2
3735	DN756_07025		glucokinase	CDS	0.4823516007213677	0.5006657233841141	2
3736	DN756_12645		TerC family protein	CDS	0.48698294997808833	0.4531772449323299	2
3737	DN756_07000		divalent metal cation transporter	CDS	0.4107102251246155	0.43783943989436147	2
3738	DN756_12650	asmA	outer membrane assembly protein AsmA	CDS	0.5169964605535191	0.532635079634183	2
3739	DN756_12660		uridine kinase	CDS	0.5143872475850242	0.5363584575154674	2
3740	DN756_12665	apbC	iron-sulfur cluster carrier protein ApbC	CDS	0.4640930102297555	0.477862185249474	2
3741	DN756_12670		methionine--tRNA ligase	CDS	0.5015049239467072	0.5163186181495396	2
3742	DN756_12675		hypothetical protein	CDS	0.48008538426655456	0.4410513315116082	2
3743	DN756_12680		sugar ABC transporter substrate-binding protein	CDS	0.5036665906417057	0.4500563611680396	2
3744	DN756_12685		hypothetical protein	CDS	0.47697480524926283	0.4839518116343477	2
3745	DN756_12655		dCTP deaminase	CDS	0.5238616409882454	0.5258400194878545	2
3746	DN756_12800		hypothetical protein	CDS	0.5715990835935927	0.34194391899023757	2
3747	DN756_12805		ABC-F family ATPase	CDS	0.4776639231425214	0.5539837013377255	2
3748	DN756_06905	cysK	cysteine synthase A	CDS	0.6185570516667002	0.395994060720435	2
3749	DN756_12945		beta-ketoacyl-[acyl-carrier-protein] synthase family protein	CDS	0.5374393565289344	0.4956729835798674	2
3750	DN756_06875		efflux RND transporter periplasmic adaptor subunit	CDS	0.36914948173364565	0.5028454782848149	2
3751	DN756_06870		macrolide ABC transporter permease/ATP-binding protein MacB	CDS	0.45435322067104145	0.4377994714383501	2
3752	DN756_06865		CoA-disulfide reductase	CDS	0.490028318838404	0.3402441258454589	2
3753	DN756_12970	cnfy	cytotoxic necrotizing factor CNFY	CDS	0.4111694681419388	0.5100523432742464	2
3754	DN756_06860		sodium:solute symporter family protein	CDS	0.5035936418462615	0.3524310126951352	2
3755	DN756_12940		SDR family oxidoreductase	CDS	0.4691417946963752	0.5078503640924392	2
3756	DN756_12985	tusE	sulfurtransferase TusE	CDS	0.41246011339197175	0.5486687186549772	2
3757	DN756_06855		DUF3311 domain-containing protein	CDS	0.5074117070288162	0.3637995163452523	2
3758	DN756_13000	hspQ	heat shock protein HspQ	CDS	0.4150217211957086	0.5040848164792023	2
3759	DN756_13005		CoA-binding protein	CDS	0.45029952496456516	0.3956748690097969	2
3760	DN756_13010		DUF2057 family protein	CDS	0.5875866618228379	0.3837779937607255	2
3761	DN756_06850		M24 family metallopeptidase	CDS	0.47685703908026034	0.39222927477899683	2
3762	DN756_13020		DNA helicase IV	CDS	0.48327835679315373	0.4992006004147683	2
3763	DN756_12990		acylphosphatase	CDS	0.46587462532324936	0.4660839645582751	2
3764	DN756_12935		hydroxymethylglutaryl-CoA synthase family protein	CDS	0.44076906581291153	0.5123481229724187	2
3765	DN756_06880		DNA-binding response regulator	CDS	0.4760353955444362	0.4754076791047346	2
3766	DN756_12925		enoyl-CoA hydratase	CDS	0.4509001230599967	0.5028764044940149	2
3767	DN756_12815		hypothetical protein	CDS	0.5673019226236858	0.3848331589229367	2
3768	DN756_06900		HPr family phosphocarrier protein	CDS	0.48066485636763334	0.5216935603913718	2
3769	DN756_06895	ptsI	phosphoenolpyruvate-protein phosphotransferase PtsI	CDS	0.5757890887130552	0.4156991814689257	2
3770	DN756_06890		PTS glucose transporter subunit IIA	CDS	0.5000372761645145	0.5251313318608407	2
3771	DN756_12835	tssF	type VI secretion system baseplate subunit TssF	CDS	0.5387320849562318	0.3908706472414696	2
3772	DN756_12845		hypothetical protein	CDS	0.5319909158899714	0.4005242969181158	2
3773	DN756_12850	tssA	type VI secretion system protein TssA	CDS	0.5449200394239897	0.41486744545810045	2
3774	DN756_12855		type VI secretion protein VasK	CDS	0.5575749164580212	0.46394974312834747	2
3775	DN756_12860		hypothetical protein	CDS	0.5212245703293901	0.3946087868760212	2
3776	DN756_12865		hypothetical protein	CDS	0.4594797155687685	0.3498640627791921	2
3777	DN756_12880		hypothetical protein	CDS	0.48044675277421195	0.3857738818748215	2
3778	DN756_12890	tssC	type VI secretion system contractile sheath large subunit	CDS	0.5634708519834984	0.3489360114105422	2
3779	DN756_12905		ACP S-malonyltransferase	CDS	0.4951813620059638	0.5381618876996156	2
3780	DN756_06885		HAMP domain-containing protein	CDS	0.4705190514449206	0.5278849813946077	2
3781	DN756_12920		SDR family oxidoreductase	CDS	0.45666553729740184	0.3590534166348444	2
3782	DN756_12615		ABC transporter ATP-binding protein	CDS	0.49155955584315086	0.5199421797898329	2
3783	DN756_12610		iron ABC transporter permease	CDS	0.4533799110327884	0.43828318540213673	2
3784	DN756_12605		iron ABC transporter permease	CDS	0.4877654361538904	0.5254808403936425	2
3785	DN756_12600		iron-siderophore ABC transporter substrate-binding protein	CDS	0.5252365503631529	0.4660956727689765	2
3786	DN756_12305		hypothetical protein	CDS	0.4885327696957572	0.3749129326984995	2
3787	DN756_07155		fimbrial protein	CDS	0.44991383866196033	0.3983842403277012	2
3788	DN756_12315		serine protein kinase RIO	CDS	0.433483567224977	0.40085620396850197	2
3789	DN756_12320		hypothetical protein	CDS	0.4937081224945215	0.45382829118735635	2
3790	DN756_12325		hypothetical protein	CDS	0.5326425394840886	0.421986280171011	2
3791	DN756_12330		protein MtfA	CDS	0.47636034508319886	0.48775661241916896	2
3792	DN756_12290		hypothetical protein	CDS	0.4043787881802773	0.4766097765308594	2
3793	DN756_12345		MFS transporter	CDS	0.5520592236397042	0.46004459491274335	2
3794	DN756_07145		hypothetical protein	CDS	0.47979259923088696	0.5335257456074124	2
3795	DN756_12365		TRAP transporter substrate-binding protein	CDS	0.5120401509618443	0.43786158375278394	2
3796	DN756_12370		TRAP transporter small permease	CDS	0.5034641107608905	0.36931918175380307	2
3797	DN756_12375		TRAP transporter large permease	CDS	0.48756586014784287	0.4986277976085698	2
3798	DN756_12380		DNA-binding response regulator	CDS	0.5292118928201385	0.4298738490358826	2
3799	DN756_12390		DUF2058 domain-containing protein	CDS	0.46972569853694857	0.49004076002296587	2
3800	DN756_12350		alpha-galactosidase	CDS	0.48987625195013806	0.5287554955336872	2
3801	DN756_12285	mgrB	PhoP regulon feedback inhibition membrane protein MgrB	CDS	0.4530524336723094	0.4736557202507902	2
3802	DN756_12280		hypothetical protein	CDS	0.47102365021990605	0.5047486359517946	2
3803	DN756_07170	tssF	type VI secretion system baseplate subunit TssF	CDS	0.4488802773137927	0.45951567788242986	2
3804	DN756_12190		PTS mannose transporter subunit IIAB	CDS	0.43815681178925825	0.5554612969514966	2
3805	DN756_07205	tssC	type VI secretion system contractile sheath large subunit	CDS	0.5064790619138483	0.3658218666708591	2
3806	DN756_07200	tssB	type VI secretion system contractile sheath small subunit	CDS	0.6193929264058459	0.2991935176373017	2
3807	DN756_07190		fimbrial biogenesis outer membrane usher protein	CDS	0.44115859748925895	0.5325439621399929	2
3808	DN756_12210	mntP	manganese efflux pump MntP	CDS	0.4280960567734222	0.4765411463205078	2
3809	DN756_12215		TonB-dependent receptor	CDS	0.5092398977371722	0.5109537415588814	2
3810	DN756_12220		PAS domain S-box protein	CDS	0.4568714711510553	0.43604277992597795	2
3811	DN756_07185		pilus assembly protein	CDS	0.3059779895356504	0.6201845540474977	2
3812	DN756_12230		23S rRNA (guanine(745)-N(1))-methyltransferase	CDS	0.5201131406011295	0.49642323457366827	2
3813	DN756_12235	pgeF	peptidoglycan editing factor PgeF	CDS	0.4680334510865513	0.4736809746986632	2
3814	DN756_07180		type 1 fimbrial protein	CDS	0.5426703203971223	0.4393637420796683	2
3815	DN756_12245		DUF2627 domain-containing protein	CDS	0.5051846577770482	0.5118526002405694	2
3816	DN756_12255		phospholipid:lipid A palmitoyltransferase	CDS	0.6030696049992021	0.3808677061190085	2
3817	DN756_12260		amino acid permease	CDS	0.4855087738693597	0.532776895116782	2
3818	DN756_07175	tssH	type VI secretion system ATPase TssH	CDS	0.44003717419017135	0.4596085448784034	2
3819	DN756_12395		hypothetical protein	CDS	0.5101669198788339	0.5108633255016223	2
3820	DN756_13025		YccF domain-containing protein	CDS	0.47010236976422787	0.5014450227508161	2
3821	DN756_12400		polysaccharide deacetylase	CDS	0.4246875518580782	0.47139956513904235	2
3822	DN756_12410		EmmdR/YeeO family multidrug/toxin efflux MATE transporter	CDS	0.4840670425171447	0.4292925298975461	2
3823	DN756_12510		ABC transporter permease	CDS	0.531937113484531	0.5104983355706929	2
3824	DN756_12515		SDR family oxidoreductase	CDS	0.5023612665378429	0.49581208650827613	2
3825	DN756_12525		ATP phosphoribosyltransferase	CDS	0.48839911846091394	0.5101659896147445	2
3826	DN756_12530	hisD	histidinol dehydrogenase	CDS	0.5308996021036246	0.4990011613601867	2
3827	DN756_07060		lipoprotein	CDS	0.491348959430578	0.5467079702439139	2
3828	DN756_07055		DUF4810 domain-containing protein	CDS	0.4974397650524995	0.4845225612472489	2
3829	DN756_12505		sugar ABC transporter ATP-binding protein	CDS	0.41930807440488277	0.4673844422996144	2
3830	DN756_07050		hypothetical protein	CDS	0.5753713916904571	0.47327781265485974	2
3831	DN756_07040		cytochrome b	CDS	0.43923632522351985	0.4936030361629938	2
3832	DN756_12575	gndA	NADP-dependent phosphogluconate dehydrogenase	CDS	0.5201970488067217	0.5234185616766558	2
3833	DN756_12580	galU	UTP--glucose-1-phosphate uridylyltransferase	CDS	0.49817375328510466	0.46132680457710906	2
3834	DN756_12585	galU	UTP--glucose-1-phosphate uridylyltransferase	CDS	0.4709193742442452	0.4466010273883677	2
3835	DN756_07030		DUF1479 domain-containing protein	CDS	0.38392386261154515	0.4811315335473798	2
3836	DN756_12595		TonB-dependent siderophore receptor	CDS	0.41580120908767926	0.41358256444862196	2
3837	DN756_07045		hypothetical protein	CDS	0.43923079424011907	0.4523940571368106	2
3838	DN756_12500		oxidoreductase	CDS	0.4569027889312918	0.40475663558681635	2
3839	DN756_07105		DUF2127 domain-containing protein	CDS	0.38675996071168045	0.3912600053758006	2
3840	DN756_07110		ABC transporter ATP-binding protein	CDS	0.5147450529115103	0.4682978480281986	2
3841	DN756_12415		argininosuccinate synthase	CDS	0.3892497746738045	0.4601978256303253	2
3842	DN756_12420		alpha-hydroxy-acid oxidizing enzyme	CDS	0.4355666075579531	0.481153211939796	2
3843	DN756_12425		hypothetical protein	CDS	0.43416677811156945	0.43702110815619133	2
3844	DN756_12430		L-fuconate dehydratase	CDS	0.4341325653225404	0.44800453943949053	2
3845	DN756_12435		FAA hydrolase family protein	CDS	0.39182007290962256	0.5314043819211981	2
3846	DN756_07140		OmpA family protein	CDS	0.42048430284048377	0.5632370039447773	2
3847	DN756_12445		hypothetical protein	CDS	0.3396105117941893	0.6555423208824562	2
3848	DN756_07125		murein transglycosylase B	CDS	0.4879134997241935	0.5068350152476616	2
3849	DN756_12455		MFS transporter	CDS	0.40148099038183876	0.518471022940235	2
3850	DN756_12460		inverse autotransporter beta-barrel domain-containing protein	CDS	0.4416054230953113	0.4324057646381673	2
3851	DN756_12465		DUF496 family protein	CDS	0.49735995927673843	0.48138794636410437	2
